name,"female,flanders,65-inf","female,flanders,18-64","female,flanders,0-17","female,wallonia,65-inf","female,wallonia,18-64","female,wallonia,0-17","female,brussels,65-inf","female,brussels,18-64","female,brussels,0-17","male,flanders,65-inf","male,flanders,18-64","male,flanders,0-17","male,wallonia,65-inf","male,wallonia,18-64","male,wallonia,0-17","male,brussels,65-inf","male,brussels,18-64","male,brussels,0-17"
Juana,0.0,0.0007716082872659074,0.0,0.0002893531077247152,0.0006172866298127258,0.0,0.0002989982113155391,0.00042438455799624907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorina,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iveta,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lowiek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0
Almira,0.0,0.000366513936451306,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.00024112758977059602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeannie,0.0007716082872659074,0.0,0.0,0.00043402966158707283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julietta,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinette,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elizan,0.0,0.0,0.0007716082872659074,0.0,0.0,0.00022183738258894833,0.0,0.0,0.0002604177969522437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Félien,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iona,0.0,0.0003858041436329537,0.0007716082872659074,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kaya,0.0,0.0006172866298127258,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002507726933614199,0.0,0.0,0.0,0.0,0.0,0.0
Louize,0.0,0.00023148248617977217,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gisella,0.0007716082872659074,0.00039544924722377745,0.0,0.0,0.00023148248617977217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdulkadir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.000366513936451306,0.0,0.0003568688328604821,0.0,0.0,0.00021219227899812453,0.0
Agim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0,0.0,0.00034722372926965824,0.0,0.0,0.0005111904903136636,0.0
Aykut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Dimitra,0.0,0.0005883513190402544,0.0,0.0,0.0003279335220880106,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yelle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0005304806974953112,0.0,0.0,0.0,0.0,0.0,0.0
Rodney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radoslav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0
Nelis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0003761590400421298,0.0,0.0,0.0,0.0,0.0,0.0
Mansour,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0002797080041338914,0.0,0.0005401258010861352,0.00022183738258894833,0.0,0.0005690611118586066,0.0
Nynke,0.0,0.0005208355939044874,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctlin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007716082872659074,0.0,0.0,0.00024112758977059602,0.0,0.0,0.0007233827693117882,0.0
Elyana,0.0,0.0,0.00047261007595036827,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leyna,0.0,0.0,0.0005111904903136636,0.0,0.0,0.0007716082872659074,0.0,0.0,0.0005787062154494304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bahija,0.0,0.00048225517954119204,0.0,0.0,0.00043402966158707283,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Binta,0.0,0.00044367476517789665,0.0005015453867228398,0.0,0.0003375786256788345,0.0002989982113155391,0.0,0.0007619631836750834,0.00048225517954119204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zouhair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005883513190402544,0.0,0.0,0.00043402966158707283,0.0,0.0,0.0007619631836750834,0.0
Caithlyn,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noore,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudenaz,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zaneta,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yan,0.0,0.0007619631836750834,0.0,0.0,0.00024112758977059602,0.0,0.0,0.00034722372926965824,0.0,0.0,0.000607641526221902,0.0003375786256788345,0.0,0.00044367476517789665,0.000549770904676959,0.0,0.00021219227899812453,0.0
Marley,0.0,0.0,0.0003086433149063629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005015453867228398,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0
Grâce,0.0,0.0003182884184971868,0.00024112758977059602,0.0,0.0007619631836750834,0.000549770904676959,0.0,0.00039544924722377745,0.0002797080041338914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abigaël,0.0,0.0,0.0,0.0,0.0002797080041338914,0.0007619631836750834,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rasha,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sümeyra,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003761590400421298,0.0007619631836750834,0.00022183738258894833,0.0,0.0,0.0,0.0,0.0,0.0
Jan-Willem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0002893531077247152,0.0,0.0,0.00041473945440542514,0.0
Nando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007619631836750834,0.0007426729764934358,0.0,0.0002025471754073007,0.0002893531077247152,0.0,0.0,0.0
Jesper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006848023549484928,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0
Muhamed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007233827693117882,0.0007619631836750834,0.0,0.0003568688328604821,0.00024112758977059602,0.0,0.0002604177969522437,0.0
Nout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0
April,0.0,0.0003086433149063629,0.00023148248617977217,0.0,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nawel,0.0,0.00023148248617977217,0.0,0.0,0.00048225517954119204,0.0007619631836750834,0.0,0.0003568688328604821,0.00023148248617977217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerentia,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorette,0.0007619631836750834,0.00022183738258894833,0.0,0.0006269317334035498,0.0003858041436329537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romaine,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rima,0.0,0.0007619631836750834,0.0003375786256788345,0.0,0.0003086433149063629,0.0002893531077247152,0.0,0.0005594160082677828,0.00022183738258894833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Necla,0.0,0.0007619631836750834,0.0,0.0,0.00024112758977059602,0.0,0.0,0.0002604177969522437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clemens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007619631836750834,0.0002604177969522437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pina,0.0,0.0,0.00024112758977059602,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carin,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mei,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kathelijn,0.0003279335220880106,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Katalin,0.0,0.0007619631836750834,0.0,0.00022183738258894833,0.0003858041436329537,0.0,0.0,0.0005401258010861352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elmas,0.0002025471754073007,0.0007619631836750834,0.0,0.0,0.0003086433149063629,0.0,0.0,0.0003086433149063629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haike,0.0,0.0007619631836750834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yoren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002700629005430676,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0
Rustam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0002025471754073007,0.0,0.0,0.0,0.0
Zain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0
Bernadetta,0.0007523180800842596,0.0002797080041338914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0007233827693117882,0.0,0.0,0.0,0.0,0.0,0.0
Celesta,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferdinanda,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oumaïma,0.0,0.0003568688328604821,0.00024112758977059602,0.0,0.0,0.0002025471754073007,0.0,0.0007523180800842596,0.000665512147766845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oda,0.0007523180800842596,0.00022183738258894833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adama,0.0,0.0005979964226310782,0.0004050943508146014,0.0,0.00041473945440542514,0.0002700629005430676,0.0,0.0007523180800842596,0.0005690611118586066,0.0,0.00044367476517789665,0.0,0.0,0.00042438455799624907,0.0,0.0,0.00039544924722377745,0.00024112758977059602
Azzeddine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.00041473945440542514,0.0,0.0,0.000733027872902612,0.0
Muhamet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0003858041436329537,0.0,0.0,0.0,0.0
Nader,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0002604177969522437,0.0,0.00039544924722377745,0.0,0.0,0.000607641526221902,0.0
Vlad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000675157251357669,0.0007523180800842596,0.0,0.00022183738258894833,0.0002893531077247152,0.0,0.0005690611118586066,0.00046296497235954434
Rufin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0002893531077247152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003568688328604821,0.0007523180800842596,0.0,0.00034722372926965824,0.0006848023549484928,0.0,0.0002507726933614199,0.0
Maryne,0.0,0.0,0.0,0.0,0.0007523180800842596,0.00024112758977059602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laury,0.0,0.000366513936451306,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003182884184971868,0.0,0.0,0.0,0.0
Lalla,0.0,0.000665512147766845,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0007233827693117882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Concettina,0.0,0.0,0.0,0.0003568688328604821,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vasileios,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046296497235954434,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0
Zeinab,0.0,0.0006365768369943736,0.0003279335220880106,0.0,0.00024112758977059602,0.0,0.0,0.0007523180800842596,0.000549770904676959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0
Salmane,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002893531077247152,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596
Ella-June,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louise-Marie,0.0,0.00034722372926965824,0.0007523180800842596,0.0005690611118586066,0.0006172866298127258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noralie,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xana,0.0,0.0003568688328604821,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elhadj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002797080041338914,0.0,0.0,0.0,0.0,0.00034722372926965824,0.0007523180800842596
Norbertus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dafne,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyla,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shanice,0.0,0.00041473945440542514,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunja,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Albane,0.0,0.0,0.0,0.0,0.0005401258010861352,0.0007523180800842596,0.0,0.0003086433149063629,0.0003375786256788345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Falke,0.0,0.0007523180800842596,0.000665512147766845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianna,0.0,0.0007523180800842596,0.0002025471754073007,0.0,0.0003086433149063629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gwenn,0.0,0.0007523180800842596,0.0002025471754073007,0.0,0.0002989982113155391,0.0,0.0,0.0,0.0,0.0,0.00047261007595036827,0.0,0.0,0.0002893531077247152,0.0,0.0,0.0,0.0
Hassana,0.0,0.0007523180800842596,0.0,0.0,0.00024112758977059602,0.0,0.0,0.0005883513190402544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mari,0.0,0.0007523180800842596,0.0005401258010861352,0.0,0.0,0.0,0.0,0.0003761590400421298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvyn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0
Médéric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007523180800842596,0.0002025471754073007,0.0,0.0,0.0
Karo,0.0,0.0007523180800842596,0.0006269317334035498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Figen,0.0,0.0007523180800842596,0.0,0.0,0.0003086433149063629,0.0,0.0,0.0003086433149063629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mariia,0.0,0.0007523180800842596,0.0,0.0,0.00022183738258894833,0.0,0.0,0.000607641526221902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saniye,0.0,0.0007523180800842596,0.0,0.0,0.00024112758977059602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephany,0.0,0.0007523180800842596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Selien,0.0,0.0007523180800842596,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaspare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002025471754073007,0.0,0.00041473945440542514,0.0007523180800842596,0.0,0.0,0.0,0.0
Sanela,0.0,0.0007523180800842596,0.0,0.0,0.0003375786256788345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samar,0.0,0.0007523180800842596,0.0004050943508146014,0.0,0.0,0.0,0.0,0.0003858041436329537,0.00024112758977059602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetyana,0.0,0.0007426729764934358,0.0,0.0,0.0002989982113155391,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wenda,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wioleta,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0003375786256788345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarie,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reimond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ann-Marie,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Asha,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonnie,0.0,0.0007426729764934358,0.0006365768369943736,0.0,0.00023148248617977217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danaë,0.0,0.0007426729764934358,0.00047261007595036827,0.0,0.0002507726933614199,0.0003279335220880106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Esin,0.0,0.0007426729764934358,0.0005979964226310782,0.0,0.00021219227899812453,0.0002700629005430676,0.0,0.00022183738258894833,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iulia,0.0,0.0007426729764934358,0.0002797080041338914,0.0,0.000366513936451306,0.0,0.0,0.0007233827693117882,0.00022183738258894833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jing,0.0,0.0007426729764934358,0.0,0.0,0.0003375786256788345,0.0,0.0,0.0003182884184971868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maéline,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siana,0.0,0.0,0.0002893531077247152,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pauwel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0007137376657209642,0.0
Mutlu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0003761590400421298,0.0
Iosif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0002025471754073007,0.0,0.00022183738258894833,0.0,0.0,0.0005979964226310782,0.00022183738258894833
Bashir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afrim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.000366513936451306,0.0,0.0,0.0004533198687687206,0.0
Ridouan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005787062154494304,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0
Antoinetta,0.0007426729764934358,0.0002893531077247152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Laurianne,0.0,0.00023148248617977217,0.0,0.0,0.0007426729764934358,0.00022183738258894833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alparslan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0
Luíz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0
Zinedine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007426729764934358,0.0,0.0,0.00023148248617977217,0.0,0.0,0.0
Kristiana,0.0007426729764934358,0.0005208355939044874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josefina,0.0007426729764934358,0.000607641526221902,0.0,0.0,0.0,0.0,0.0,0.00021219227899812453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Razan,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0002507726933614199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feliz,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pien,0.0,0.00023148248617977217,0.0007426729764934358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Widad,0.0,0.00046296497235954434,0.0,0.0,0.0003182884184971868,0.0,0.0,0.0007426729764934358,0.0002989982113155391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000366513936451306,0.0,0.0,0.0007426729764934358,0.0,0.0,0.0005304806974953112,0.0
Gaelle,0.0,0.0002604177969522437,0.0002507726933614199,0.0,0.000733027872902612,0.0,0.0,0.0003568688328604821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anne-Lies,0.0,0.000733027872902612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
